komentar,label
"kita tanyakan 
 
 siapakah pejabat yang dimaksud jurnalis tempo terkait bandar judi online di kamboja",1
investigasi berlapis yang dikumandangkan jurnalis tempo demi pembelaan diri gegara serangan bertubi menjadi mubazir,0
tolong bgt deh tempo wkwkw bagus sih jurnalis begini tapi takut bgt backingannya harus lebih superior dari rezim sekarang,0
bgini noh klw skit hati hele mnum aer so dapa rasa mcam cap tikus cb,0
"natal tahun ini kenapa rasanya suram ya apa karena ppn persen apa karena pameran lukisan dilarang apa karena peran pers dialihkan jadi peran jubir apa karena aku kebanyakan nonton drama korea horor 

kayaknya yang terakhir sih",0
"bukan maen gaya ngmg jurnalis gomblis wwkwkrt 
 
 set bau beudd kata paan si gaya ngmg ala",0
wah kok ada ya konten kayak ginian tempo diserang demi rupiah,0
teror kepala babi ke tempo melanggara ham tapi menolak ruu perampasan aset melanggar ham juga,0
mbak nana itu jurnalis senior kalau mereka berdua tokoh politik yang kalah kalau ikut bersuara nantinya malah dibilang kami ditunggangi mereka udah bener diem aja kalau mau gerak dibelakang di media sosial jurnalis dan kanal berita cuma tempo yang bersuara nggak ada lagi,0
"pengen cerita jadi pas tgl kan ak ada workshop terus kita smpt kenalan dan ngobrol sama ex org tempo lupa dia sbg apa 
dia cerita kalo jd jurnalis tempo itu taruhannya nyawa pernah ada yg di sekap di ikuti di terror dll eh gak lama bener terjadi dikirim babi dan tikus",0
gw si curiga nya aguan sejak ngomong di tempo kapan hari itu lagi diserang sm yg kemaren dia omongin disitu jg cm buzzer nya bapak itu keliatan bgt ngejatohin si ags gpp deh berantem drpd sekongkol rampok negara,0
masa depan media ai ancaman atau peluang bagi jurnalisme,1
"bocoran ribuan dokumen rahasia mengungkap transaksi mencurigakan yang melibatkan pejabat pengusaha pelanggar hukum dan otoritas perbankan di seluruh dunia 

ini hasil kolaborasi majalahtempo dengan media dari negara yang dikoordinasi oleh 
 
 dan",1
pki dianggap jahat di indonesia karena propaganda orde baru yang mengaitkannya dengan percobaan kudeta gs rezim suharto menggunakan media seperti film pengkhianatan gs pki untuk menggambarkan pki sebagai ancaman menanamkan stigma lelet yang bertahan hingga kini,0
essa renata muito chata e fica o tempo todo tentando for ar umas bobagens pra ver se pega,1
"breaking news sang maestro kepala babi

hasan nasbi mundur sbg kepala pco kepala kantor komunikasi kepresidenan

tempo piye",0
"dari rakyat untuk memukul rakyat suara dibungkam media diancam perwakilan pada menghilang negara dipaksa baik saja 

 cabutruutni cabutruupolri",0
haha yes yes cita kecil i pengen jd jurnalis salah satunya krn tempo dkk,2
ruu penyiaran ancam kebebasan pers mahfud md masak jurnalis dilarang investigasi kita harus protes,1
lu bilang berita tempo yang jurnalisnya diancam berkali beritanya belum tentu bener,0
"jakarta melawan 
terungkap alasan media berita indonesia tak berani siarkan demo tolak ruu tni ada ancaman prabowo 

buna gempa cerai tolakruupolri tolakruutni",1
aktivisme masyarakat sipil penting dalam ancaman otoritarianisme kolomtempo,1
mau pamer langganan juga tetap dilindungi tuhan jurnalis tempo,1
bs air masuk keselatan harus minta ijin berkordinir dengan pasukan israel tidak ujug ujug krn laporan jumpa pers hamas klo bantuan makanan air yg hendak masuk dilarang bahkan diserang,0
"tempo lapor polisi usai dikirimi kepala babi dan membawa rekaman cctv 

semoga diusut tuntas",0
tebakan saya kira kira journalis tempo yang dapat paket kepala babi itu kali ya,0
semoga kali ini beneran ada tindak lanjut atas laporan tempo ya pak kapolri soalnya laporan dugaan ancaman terhadap wartawan tempo tahun lalu blum ada tersangkanya ya sampe sekarang biar ga ada curiga di antara kita,1
lah d media luar rame kok disini aja media dibungkam,0
dan tempo memang pantas untuk dibredel dan dikirim paket kepala babi,0
pm denmark diserang pria mabuk hingga terluka polisi sebut tak bermotif politis tempodunia,1
lama tak terdengar nama taipan kaharudin ongko kembali mencuat ke permukaan setelah satgas blbi memanggilnya untuk menyelesaikan utang sebesar rp t tempobisnis,1
kasian rakyat nya media udh dibungkam skrg rakyat digitukan,0
nacional la secretaria de gobernaci n acude en nombre de la presidenta claudia sheinbaum y reconoce el legado del pont fice en favor de la inclusi n de las mujeres en la iglesia,2
iya aq tikus,0
btw gue baca animal farm blom selesai emosi banget babi,0
kotak berisi kepala babi tersebut ditujukan kepada cica di tempo cica adalah nama panggilan francisca christy rosana wartawan desk politik dan host siniar bocor alus politik,1
ini aktor darah manusia gerakannya tetap ada mengalir dari oma nya yang seorang insan pergerakan pejuang aktivis kiri dan jurnalis di masa lalu oma fransisca fangidae terusir tak bisa pulang di era orde baru karena berideologi sosialis dan menetap di luar negeri,0
"buatin dong instruksi kapolri dan sebarkan vis kof pers 
polisi dilarang memungut uang apa pun saat pengambilan kendaraan yg di titipkan di kantor polisi",1
apa ini jawaban terima kasih tempo atas kado kepala babi dan tikus tanpa kepala,1
"kapur bagus rt 
 
 kapur apa tuh yg buat kutu rt 
 
 baygon rt 
 
 racun tikus rt 
 
 cica",2
kantor saya pernah jadi korban serangan bom buku karena itu saya tak pernah bisa memahami sinisme terhadap korban kekerasan tempo,0
"ya allah lindungilah para jurnalis tempo dan jajaran direksinya
atau apalah sebutnya pokonya orang dari media tempo",1
"nder km ndak inget kah yang seluruh media diundang termasuk narasi kecuali media tempo yg ga dateng darisitu aja udah jelas klo semua media udh di bungkam 
akhirnya tempo di terror kepala babi dan tikus mati",0
"bayar media buat hal konyol kayak gini padahal anggaran nya bisa dipakai buat hal yang lebih penting 
negara lain di dunia sedang berusaha keras gimana supaya rakyat nya aman terhadap ancaman perang dunia i indonesia malah main politik pencitraan terus untuk membodohi",0
berdasarkan penelitian tidak ada bukti bahwa tempo pernah membuat berita palsu untuk menaikkan pamornya tempo media independen sejak dikenal dengan jurnalisme investigatif bukan hoaks meski pernah dilarang pada oleh suharto dan baru baru ini mendapat ancaman,2
esse voto da torcida est bem estranho pq os multirao estavam tudo pau a pau o tempo todo como saiu essa porcentagem t o diferente,2
ele revelando os shows encore na coreia e ao mesmo tempo tbm confirmando que a tour n o vem pro brasil,2
sinto que esse ultimo ano que passei em depressao profunda me fez perder tanta coisa al m do tempo,2
stabilitas apaan kalau rakyatnya dicekik demo dikepung aparat suara kritis dikriminalisasi media dibungkam yang kaya gini ini masih mau dibilang negara demokrasi,0
without journalism democracy dies bahkan saat perang dilarang untuk melukai jurnalis atau anggota pers ini kok lagaknya congkak bner ngelukain jurnalis,0
"tempo dikirimin bangkai tikus terpenggal mecima gaslight ngirim surat ancaman ke customer 

ini negara emang udah nggak ada yang bener dan bisa diharepin lagi dari orang orangnya isinya manusia tone deaf anti kritik oppressive power abuse 

kerak neraka lah lo semua",0
simak liputan kolaborasi garapan bersama dan tempo yang tergabung dalam klub jurnalis investigasi kji,1
ada investigasi keren dari komunitas jurnalis muda yang ngebongkar modus tempo,1
pada masa itu tulisan seperti ini mungkin tak akan bisa kalian baca karena pers dilarang menulis hal hal yang bertentangan dengan pandangan negara tak hanya itu setiap gerakan diawasi dan satu langkah keliru bisa berakibat fatal,0
"tempo tuh sering bungkus kepentingan asing dengan label kebebasan pers mediatempopengkhianatbangsa
pengkritiknyelekit dikontrolduit",0
karya seni direpresi senimannya dibungkam ilustrator didoxxing media diancem jurnalis perempuan diteror demo nyampein aspirasi dipukulin posko medis diserang iki opomaneh nek guduk orba cok,0
"kotak berisi kepala babi tersebut ditujukan kepada cica wartawan desk politik dan host siniar bocor alus politik 

 tempo majalahtempo pembungkamanpers pers",1
pelatih liverpool arne slot dilarang jumpa pers dan melakukan wawancara pasca pertandingan sedangkan pelatih everton mengaku sangat kecewa,0
sayur kecoa kucing tikus bye,0
"emang lu pada mau balik ke jaman orba dmn kebebasan pers dilarang lu gak bakalan bisa kritik pemerintah padahal itu adalah hal krusial dalam mengawal keberlangsungan kepemerintahan 
lu liat pendukung ganjil adakah yang fanatik yang ada kalo gk bener malah dikritik dan nerima",0
dua jurnalis al jazeera terluka parah dalam serangan israel di rafah tempodunia,1
respons soal teror ke tempo prabowo sebut pernyataan hasan nasbi teledor presiden prabowo subianto angkat bicara terkait dugaan teror pengiriman kepala babi dan tikus terhadap kantor media tempo,1
ta mas o ponto n o esse dizer se bom ou n o claro q tem defeitos e muitos eu mesma xingo o tempo todo mas no final se me perguntarem bom bvio q vou dizer sim se eu achasse ruim eu n o jogava,1
tempo gila keren banget padahal kemarin baru diteror kepala babi sama bangkai tikus sekarang langsung ngulik masalah ini stay safe ya jurnalis tempo,0
tempo yang bekerja aku yang deg degan sehat sehat semua jurnalis tempo,1
"light tempo up at fuzhou
 
 billkintempotourfuzhou
 bbillkin",1
"mereka dibungkam oleh rezim mari kita bersuara ke media internasional 
 
 
 
 
 
 
 cabutuutni tolakruupolri tolakruukejaksaan indonesiagelap",0
mesti ikutin terus ini kasus beritanya yah ampun jurnalis itu nguras otak banget,0
mulai halu,0
berdasarkan respons jubir kepresidenan saat itu kemungkinan besar aksi intimidasi media seperti kasus tempo pada maret bukan langsung dari pemerintah pusat pemerintah tampak berusaha menjauhkan diri dari tindakan tersebut dengan pernyataan yang mendukung kebebasan pers,1
tikus yg kaya babi,0
karena media kita jg dibungkam makanya yg notice demo ini ya cuma kalangan kita aja blm nyentuh grass root coba kalo udh nyentuh grass root pasti dia ketar ketir kok,0
"broker in the pages of tempo magazine written by indonesian renowned writer leila s chudori 

tempo is one of the largest indonesian weekly news magazines that generally cover news and politics",2
tempo sesalkan teror kepala babi dan bangkai tikus dikaitkan dengan isu investor asing via,0
keep safe buat tim dan jurnalis tempo,2
taca fogo que ainda da tempo,1
"manis manis hobi nge spill kepunyaannya 

 
 
 
 
 

malam minggu cica di pabrik gula dimasak jubir tikus lovestory malming tidur",2
mas vc n o pode n pq j foi internada no hosp cio h muito tempo kk,1
"sebagai mahasiswa komunikasi gua sedih banget prabowo malah memberikan pernyataan yang terkesan membela terhadap kasus teror kepala babi dan bangkai tikus kepada tempo 

bukan malah memberikan statement yang mencerminkan keamanan dan kebebasan hak hak pers",0
"ikuti tips berikut untuk menghindari serangan digital 

pelajari lebih banyak soal keamanan risiko dan dan ancaman di ranah digital maupun fisik untuk jurnalis masyarakat umum di",1
di tik tok banyak yang komen katanya media dibungkam itu kok pada akrab gw pengen ngatain goblok tapi dihapusin terus sama tik toknya,0
"dan 
 
 dan versi internasional ketika jurnalis tempo dikirim kepala babi 
 
 dan 
 
 dan versi internasional ketika jurnalis di palestina dibakar hidup hidup oleh irahell",0
"rtrtrtrtrtrt rt 
 
 rt rt 
 
 wah ada tikus nih diatas ngajak ributss",0
siapa yang kirim kepala babi ke tempo belum jelas dugaan mengarah pada pihak yang tersinggung oleh laporan investigasi tempo seperti jaringan kriminal atau figur politik terkait korupsi dan judi ilegal di kamboja belum ada bukti pasti tapi,0
polri periksa dua pengemudi ojol terkait teror paket kepala babi ke kantor tempo,1
acho que vou ficar um bom tempo com abstin ncia dos shows do skz foi t o bom e ainda pude reencontrar a hay e conhecer a babi,2
wakru kementerian pertahanan dikirim kepala babi koq gak dibahas sekarang tempo dibesar besarkan,0
"kepala kantor kepresidenan hasan nasbi merespons teror kepala babi yang dikirim ke kantor tempo ia justru menyarankan untuk memasak kepala babi itu 

 tempodotco tempo terorkepalababi",1
"fransisca christy rosana you are so cool 
mba semangat terus ya dalam nama yesus akan ada orang orang yg mendoakanmu dan rekan rekan tempo hope you have a nice crispy pork belly after this",2
film dirty vote narasikan bawaslu tak berani proses pelanggaran kampanye rahmat bagja silakan saja kritik temponasional,1
tapi ada kok mantan jurnalis tempo yg beneran ada di pemerintahan prabowo di,1
o tempo passa devagar quando a gente n o t se divertindo,1
ya allah lindungilah jurnalis yg mengungkap kebenaran terutama jurnalis tempo,0
jangan pernah gentar melawan mereka teruslag ungkap tabir kebenaran selalu,2
"bangor o c rt 
 
 cica cica dingding gaya ekal ngmg rt piaraan tikus",1
ha kok tikus sih yah ending critanya kurang dramatis itu padahal yang mbaca udah berimaginasi macem,0
"hu tuturut munding cica mah prt 
 
 cica jg geli kali sama tikus prt vctoriano ih komo cont",0
stay real,2
najwa shihab diserang netizen tiktok usai sebut jokowi nebeng pesawat tni au,1
mungkin tempo nggak diundang ke pertemuan prabowo dengan pemimpin media april karena ketegangan pasca insiden kepala babi maret lalu prabowo bilang itu upaya adu domba tapi sikap kritis tempo ke pemerintah bisa jadi alasan juga fokus pertemuan,1
"francisco nos hizo ver que la historia la cambian seres humanos comprometidos con la firma vocaci n de servicio y amor al pueblo 

 stefan a cora en el senado de la naci n",2
"ini yg bikin makin muak pls udah tau negara ga baik aja media semua dibungkam data pun ditutup in 
emang anj",0
ya sangat mungkin tempo menghadapi teror lebih dahsyat bahkan ancaman kecelakaan atau kematian bagi jurnalisnya pelaporan kritis mereka tentang korupsi pemerintah telah memicu intimidasi seperti pengiriman kepala babi dan tikus mati pada maret sejarah menunjukkan,0
"e outra os t cnicos brasileiros s o p ssimos pararam no tempo e fica esse carrossel encantado que cada clube troca pelo mesmo t cnico com o nome diferente 

eles n o inovam n o estudam",2
hingga maret belum diketahui siapa yang mengirim kepala babi dan bangkai tikus ke jurnalis tempo polisi sedang menyelidiki dengan analisis cctv tapi belum ada tersangka diduga ini intimidasi terkait laporan kritis tempo mungkin dari pihak yang terkait pemerintah atau,0
lo kira foto gw buat ngusir tikus apah,0
betul kejadian kirim kepala babi ke tempo kemungkinan besar intimidasi dari luar bukan ulah tempo sendiri mereka kutuk keras dan lapor polisi tanda itu ancaman serius prabowo bilang ini adu domba dan polisi masih selidiki spekulasi tempo suruh orang sendiri nggak,0
semoga semua tim tempo nih diberi keselamatan dari kosmos yang lebih besar tuhan dan masyarakat panjang umur jurnalis,2
ayamm j dnkk nn tangkiss j dpee bebouu d rt hahha cica nd tlu bbou tikus jo d rt bilng j cica ad matii kn bebo,0
mancanegara lewat twitter jurnalis beritakan serangan israel,1
"dulu takut mati karna gabisa makan kelaperan 
skrg takut hidup kalo ujungnya di culik dibunuh ditembak 
belum lagi dibungkam dikecam diancam 
yg punya power mungkin bisa berlindung yg lain yg ga ke up media yg udh lapor di bilang ikhlasin aja 
harus berlindung kemana",0
the real psikopat sih ini wih jdi inget film,0
tu que t desesperado anjo viu a quantidade no space e t perdendo teu tempo aqui brigando vai l com a tua turma,2
